563308, 141, 'COUNTRY - POP"', -119.27042, 37.271873 
563308, 141, 'COUNTRY - POP"', -119.27042, 37.271873 
563308, 141, 'COUNTRY - POP"', -119.27042, 37.271873 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
52871801, 253, 'ROCK - HARD ROCK"', -83.833015, 27.975727 
292307, 68, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
292307, 68, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
292307, 68, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
292307, 68, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
292307, 68, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
292307, 68, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
292307, 68, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
292307, 68, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
92732605, 1280, 'ROCK - CLASSIC ROCK"', -73.97968, 40.705627 
92732605, 1280, 'ROCK - CLASSIC ROCK"', -73.97968, 40.705627 
92732605, 1280, 'ROCK - CLASSIC ROCK"', -73.97968, 40.705627 
92732605, 1280, 'ROCK - CLASSIC ROCK"', -73.97968, 40.705627 
92732605, 1280, 'ROCK - CLASSIC ROCK"', -73.97968, 40.705627 
92732605, 1280, 'ROCK - CLASSIC ROCK"', -73.97968, 40.705627 
96062705, 1, 'ROCK"', -92.437096, 38.30466 
96062705, 1, 'ROCK"', -92.437096, 38.30466 
96062705, 1, 'ROCK"', -92.437096, 38.30466 
96062705, 1, 'ROCK"', -92.437096, 38.30466 
96062705, 1, 'ROCK"', -92.437096, 38.30466 
96062705, 1, 'ROCK"', -92.437096, 38.30466 
96062705, 1, 'ROCK"', -92.437096, 38.30466 
49952330, 905, 'ROCK"', -89.50414, 39.73932 
49952330, 905, 'ROCK"', -89.50414, 39.73932 
49952330, 905, 'ROCK"', -89.50414, 39.73932 
49952330, 905, 'ROCK"', -89.50414, 39.73932 
49952330, 905, 'ROCK"', -89.50414, 39.73932 
49952330, 905, 'ROCK"', -89.50414, 39.73932 
49952330, 905, 'ROCK"', -89.50414, 39.73932 
49952330, 905, 'ROCK"', -89.50414, 39.73932 
32153402, 7567, 'ROCK"', -79.891266, 35.21456 
32153402, 7567, 'ROCK"', -79.891266, 35.21456 
32153402, 7567, 'ROCK"', -79.891266, 35.21456 
32153402, 7567, 'ROCK"', -79.891266, 35.21456 
32153402, 7567, 'ROCK"', -79.891266, 35.21456 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
74647906, 1891, 'ROCK"', -89.50414, 39.73932 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
37180301, 1053, 'ROCK"', -83.22298, 32.678123 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736107, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
18451506, 186, 'ROCK"', -89.826706, 44.786297 
18451506, 186, 'ROCK"', -89.826706, 44.786297 
18451506, 186, 'ROCK"', -89.826706, 44.786297 
18451506, 186, 'ROCK"', -89.826706, 44.786297 
18451506, 186, 'ROCK"', -89.826706, 44.786297 
82184906, 134, 'ROCK"', -77.6047, 40.994595 
82184906, 134, 'ROCK"', -77.6047, 40.994595 
82184906, 134, 'ROCK"', -77.6047, 40.994595 
82184906, 134, 'ROCK"', -77.6047, 40.994595 
82184906, 134, 'ROCK"', -77.6047, 40.994595 
82184906, 134, 'ROCK"', -77.6047, 40.994595 
82184906, 134, 'ROCK"', -77.6047, 40.994595 
82184906, 134, 'ROCK"', -77.6047, 40.994595 
24713001, 398, 'ROCK"', -83.833015, 27.975727 
24713001, 398, 'ROCK"', -83.833015, 27.975727 
24713001, 398, 'ROCK"', -83.833015, 27.975727 
